CookerStat, GenerateAssetRegistry=0.040323, Initialize=0.290308, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_11, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/StartingPoint.uasset, AutoPackageBackupDelegate=5.075630, FlushAsyncLoading=0.002202, FlushStreamingFunc=0.138555, BlockTillAllRequestsFinished=0.004031, ResetLoadersForSaveUnMarkAllObjects=0.113267, TagPackageExports=8.109208, BeginCacheForCookedPlatformData=0.002932, SerializeImports=10.270021, GatherLocalizableTextData=7.057205, MarkNames=0.065979, SerializeSummary=0.009898, SerializeNames=0.245221, SerializeGatherableTextData=0.070378, BuildExportMap=0.187676, SortExportsNonSeekfree=1.576535, SortExportsSeekfreeConstructor=0.008062, SortExportsSeekfreeInner=8.759469, SortExportsSeekfree=0.004031, BuildDependencyMap=0.092003, SerializeImportMap=0.026390, SerializeExportMap=0.063412, SerializeDependencyMap=0.012830, SerializeStringAssetReferenceMap=0.001464, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.346342, SerializeExports=12.102410, SerializeBulkData=0.005867, MoveFile=2.129298, UnaccountedTime=3.080126, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_12, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=12.088850, FlushAsyncLoading=0.010263, FlushStreamingFunc=0.063047, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=47.966488, TagPackageExports=0.492644, BeginCacheForCookedPlatformData=0.001833, SerializeImports=2.182811, GatherLocalizableTextData=5.461242, MarkNames=0.709273, SerializeSummary=0.017229, SerializeNames=0.447560, SerializeGatherableTextData=0.040684, BuildExportMap=0.220299, SortExportsNonSeekfree=0.174847, SortExportsSeekfreeConstructor=0.054613, SortExportsSeekfreeInner=7.755119, SortExportsSeekfree=0.003301, BuildDependencyMap=0.057548, SerializeImportMap=0.039954, SerializeExportMap=0.022728, SerializeDependencyMap=0.027128, SerializeStringAssetReferenceMap=0.002198, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.644397, SerializeExports=2.796784, SerializeBulkData=23.406841, MoveFile=3.761545, UnaccountedTime=4.206903, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_13, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/StartingPoint.uasset, AutoPackageBackupDelegate=7.503297, FlushAsyncLoading=0.007696, FlushStreamingFunc=0.045452, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.135623, TagPackageExports=8.820317, BeginCacheForCookedPlatformData=0.005495, SerializeImports=11.056278, GatherLocalizableTextData=7.509526, MarkNames=0.086874, SerializeSummary=0.011731, SerializeNames=0.239357, SerializeGatherableTextData=0.073310, BuildExportMap=0.200503, SortExportsNonSeekfree=1.796834, SortExportsSeekfreeConstructor=0.023823, SortExportsSeekfreeInner=9.362444, SortExportsSeekfree=0.005864, BuildDependencyMap=0.104468, SerializeImportMap=0.018328, SerializeExportMap=0.054616, SerializeDependencyMap=0.013199, SerializeStringAssetReferenceMap=0.001464, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.208153, SerializeExports=12.551438, SerializeBulkData=0.008062, MoveFile=2.566591, UnaccountedTime=2.982989, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_14, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/Node.uasset, AutoPackageBackupDelegate=18.126675, FlushAsyncLoading=0.009898, FlushStreamingFunc=0.046186, BlockTillAllRequestsFinished=0.016496, ResetLoadersForSaveUnMarkAllObjects=0.163481, TagPackageExports=19.572351, BeginCacheForCookedPlatformData=0.004400, SerializeImports=23.464024, GatherLocalizableTextData=14.831017, MarkNames=0.138190, SerializeSummary=0.013560, SerializeNames=0.305705, SerializeGatherableTextData=0.174847, BuildExportMap=0.323296, SortExportsNonSeekfree=2.925809, SortExportsSeekfreeConstructor=0.061948, SortExportsSeekfreeInner=24.252474, SortExportsSeekfree=0.005864, BuildDependencyMap=0.213332, SerializeImportMap=0.022359, SerializeExportMap=0.104100, SerializeDependencyMap=0.025291, SerializeStringAssetReferenceMap=0.001833, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.899953, SerializeExports=28.649256, SerializeBulkData=0.007331, MoveFile=3.193390, UnaccountedTime=3.044207, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_15, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=13.949826, FlushAsyncLoading=0.004400, FlushStreamingFunc=0.041053, BlockTillAllRequestsFinished=0.005867, ResetLoadersForSaveUnMarkAllObjects=51.231354, TagPackageExports=0.659060, BeginCacheForCookedPlatformData=0.002567, SerializeImports=2.581984, GatherLocalizableTextData=5.917966, MarkNames=0.075143, SerializeSummary=0.018325, SerializeNames=0.340529, SerializeGatherableTextData=0.044718, BuildExportMap=0.237525, SortExportsNonSeekfree=0.184741, SortExportsSeekfreeConstructor=0.063047, SortExportsSeekfreeInner=8.344166, SortExportsSeekfree=0.005499, BuildDependencyMap=0.077341, SerializeImportMap=0.048384, SerializeExportMap=0.023827, SerializeDependencyMap=0.035558, SerializeStringAssetReferenceMap=0.002932, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.712942, SerializeExports=2.717242, SerializeBulkData=27.073450, MoveFile=501.660095, UnaccountedTime=7.435117, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_16, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/StartingPoint.uasset, AutoPackageBackupDelegate=13.472211, FlushAsyncLoading=0.005499, FlushStreamingFunc=0.048753, BlockTillAllRequestsFinished=0.003666, ResetLoadersForSaveUnMarkAllObjects=0.126824, TagPackageExports=9.518959, BeginCacheForCookedPlatformData=0.003666, SerializeImports=12.255997, GatherLocalizableTextData=8.030765, MarkNames=0.085406, SerializeSummary=0.010632, SerializeNames=0.259884, SerializeGatherableTextData=0.092737, BuildExportMap=0.221029, SortExportsNonSeekfree=1.656078, SortExportsSeekfreeConstructor=0.008430, SortExportsSeekfreeInner=10.117538, SortExportsSeekfree=0.005133, BuildDependencyMap=0.109963, SerializeImportMap=0.024561, SerializeExportMap=0.070374, SerializeDependencyMap=0.016861, SerializeStringAssetReferenceMap=0.004765, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.316652, SerializeExports=13.920870, SerializeBulkData=0.012096, MoveFile=2.290946, UnaccountedTime=2.969429, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_17, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/Blueprints/StartingPoint.uasset, AutoPackageBackupDelegate=16.042831, FlushAsyncLoading=0.017595, FlushStreamingFunc=0.052050, BlockTillAllRequestsFinished=0.005499, ResetLoadersForSaveUnMarkAllObjects=0.140022, TagPackageExports=10.263060, BeginCacheForCookedPlatformData=0.004400, SerializeImports=12.085915, GatherLocalizableTextData=8.387052, MarkNames=0.086509, SerializeSummary=0.011727, SerializeNames=0.254754, SerializeGatherableTextData=0.106666, BuildExportMap=0.255484, SortExportsNonSeekfree=1.855850, SortExportsSeekfreeConstructor=0.057179, SortExportsSeekfreeInner=12.569398, SortExportsSeekfree=0.004400, BuildDependencyMap=0.119127, SerializeImportMap=0.021260, SerializeExportMap=0.071477, SerializeDependencyMap=0.016496, SerializeStringAssetReferenceMap=0.001833, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.462907, SerializeExports=14.493055, SerializeBulkData=0.008430, MoveFile=3.163334, UnaccountedTime=0.260983, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_18, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=21.473286, FlushAsyncLoading=0.014294, FlushStreamingFunc=0.065248, BlockTillAllRequestsFinished=0.008062, ResetLoadersForSaveUnMarkAllObjects=55.190105, TagPackageExports=0.498876, BeginCacheForCookedPlatformData=0.001464, SerializeImports=2.300844, GatherLocalizableTextData=6.831042, MarkNames=0.061579, SerializeSummary=0.014294, SerializeNames=0.348959, SerializeGatherableTextData=0.053883, BuildExportMap=0.251453, SortExportsNonSeekfree=0.190604, SortExportsSeekfreeConstructor=0.055350, SortExportsSeekfreeInner=8.983065, SortExportsSeekfree=0.004765, BuildDependencyMap=0.066347, SerializeImportMap=0.045817, SerializeExportMap=0.022728, SerializeDependencyMap=0.032257, SerializeStringAssetReferenceMap=0.002198, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.721008, SerializeExports=2.760861, SerializeBulkData=29.361095, MoveFile=2.601411, UnaccountedTime=3.842186, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_19, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=14.845312, FlushAsyncLoading=0.004400, FlushStreamingFunc=0.041422, BlockTillAllRequestsFinished=0.003297, ResetLoadersForSaveUnMarkAllObjects=46.943810, TagPackageExports=0.516102, BeginCacheForCookedPlatformData=0.001833, SerializeImports=3.098823, GatherLocalizableTextData=5.957551, MarkNames=0.060480, SerializeSummary=0.012830, SerializeNames=0.330996, SerializeGatherableTextData=0.035923, BuildExportMap=0.225794, SortExportsNonSeekfree=0.181075, SortExportsSeekfreeConstructor=0.053518, SortExportsSeekfreeInner=8.248128, SortExportsSeekfree=0.005133, BuildDependencyMap=0.079539, SerializeImportMap=0.043619, SerializeExportMap=0.022359, SerializeDependencyMap=0.056449, SerializeStringAssetReferenceMap=0.002563, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.812646, SerializeExports=3.406722, SerializeBulkData=31.437975, MoveFile=2.491079, UnaccountedTime=3.093325, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
SavePackageTransactionId9F0C645643B778D3331A448698790EE6_20, Filename=../../../../../../Users/mborowin/Documents/Unreal Projects/TiRT/Content/StarterContent/Maps/Minimal_Default.umap, AutoPackageBackupDelegate=14.385655, FlushAsyncLoading=0.005133, FlushStreamingFunc=0.057913, BlockTillAllRequestsFinished=0.006232, ResetLoadersForSaveUnMarkAllObjects=52.766838, TagPackageExports=0.932138, BeginCacheForCookedPlatformData=0.002202, SerializeImports=3.761180, GatherLocalizableTextData=5.978078, MarkNames=0.068910, SerializeSummary=0.014663, SerializeNames=0.304606, SerializeGatherableTextData=0.034086, BuildExportMap=0.224330, SortExportsNonSeekfree=0.176679, SortExportsSeekfreeConstructor=0.053883, SortExportsSeekfreeInner=7.876813, SortExportsSeekfree=0.004031, BuildDependencyMap=0.065245, SerializeImportMap=0.039589, SerializeExportMap=0.023827, SerializeDependencyMap=0.028957, SerializeStringAssetReferenceMap=0.004031, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.656128, SerializeExports=2.623402, SerializeBulkData=30.460014, MoveFile=501.613922, UnaccountedTime=5.483601, RunGuid=RunID3E58551948E239A0BC66A290F01AA12F
